rpt_month,rpt_day,occur_month,occur_day,occur_time,location,victims,day_of_week,crime,neighborhood
7,14,7,14,7,ALLENE AVE SW,1,Fri,LARCENY-FROM VEHICLE,Adair Park
7,14,7,13,20,CANDLER ST NE,2,Fri,LARCENY-FROM VEHICLE,Candler Park
7,14,7,14,8,COOPER ST SW,1,Fri,AUTO THEFT,Mechanicsville
7,14,7,13,23,PEACHTREE RD NE,1,Fri,AUTO THEFT,Buckhead Forest
7,14,7,13,23,METROPOLITAN PKWY SW,1,Fri,AUTO THEFT,Sylvan Hills
7,14,7,13,19,MOURY AVE SW,1,Fri,AUTO THEFT,The Villages at Carver
7,14,7,14,6,MELDON AVE SE,1,Fri,LARCENY-FROM VEHICLE,South Atlanta
7,14,7,13,19,RICHMOND CIR SE,1,Fri,LARCENY-NON VEHICLE,Lakewood Heights
7,14,5,20,23,HILL ST SE,1,Unk,AGG ASSAULT,Grant Park
7,14,7,13,20,W MARIETTA ST NW,1,Fri,BURGLARY-NONRES,Knight Park/Howell Station
7,14,7,14,10,FORSYTH ST,1,Fri,AGG ASSAULT,Downtown
7,14,7,14,10,SANDRIDGE PL SW,1,Fri,AGG ASSAULT,Sandlewood Estates
7,14,7,14,10,MAPLE ST NW,1,Fri,AGG ASSAULT,Vine City
7,14,7,14,10,GARNETT ST SW,1,Fri,LARCENY-NON VEHICLE,Downtown
7,14,7,14,8,GARNETT ST SW,1,Fri,LARCENY-FROM VEHICLE,Downtown
7,14,7,4,12,JOSEPH LOWERY BLVD,1,Unk,LARCENY-NON VEHICLE,English Avenue
7,14,7,14,9,PEACHTREE ST NE @COLONY SQUARE,1,Fri,LARCENY-FROM VEHICLE,Midtown
7,14,7,4,12,JONESBORO RD SE,1,Unk,BURGLARY-RESIDENCE,Lakewood Heights
7,14,7,13,8,CAROLINE ST NE @TARGET - CAROLINE,1,Thu,LARCENY-FROM VEHICLE,Edgewood
7,14,7,13,23,ARMOUR DR NE,1,Fri,LARCENY-FROM VEHICLE,
7,14,7,13,8,WHITEFOORD AVE NE,1,Thu,BURGLARY-NONRES,Edgewood
7,14,7,14,9,PEACHTREE ST SE,1,Fri,LARCENY-NON VEHICLE,Downtown
7,14,7,13,18,WESTWOOD AVE SW,1,Fri,LARCENY-NON VEHICLE,Westview
7,14,7,14,12,W PEACHTREE ST NW @PUBLIX - W PEACHTREE,1,Fri,LARCENY-NON VEHICLE,Midtown
7,14,7,13,22,MOURY AVE SW,1,Thu,LARCENY-NON VEHICLE,The Villages at Carver
7,14,7,13,13,DONALD LEE HOLLOWELL PKWY NW,1,Fri,AUTO THEFT,Center Hill
7,14,7,14,12,E LAKE BLVD SE,1,Fri,LARCENY-NON VEHICLE,The Villages at East Lake
7,14,7,14,12,CAMPBELLTON RD SW,1,Fri,LARCENY-FROM VEHICLE,
7,14,7,14,14,WARREN ST SE,1,Fri,AUTO THEFT,Kirkwood
7,14,7,14,13,FAYETTEVILLE RD SE,1,Fri,LARCENY-FROM VEHICLE,East Atlanta
7,14,7,14,1,KIMBALL RD SW,1,Fri,AUTO THEFT,Elmco Estates
7,14,7,14,12,JOSEPH E LOWERY BLVD NW,1,Fri,LARCENY-NON VEHICLE,Bankhead
7,14,6,25,0,NORTH AVE NW,1,Unk,LARCENY-NON VEHICLE,Grove Park
7,14,7,14,9,E SHADOWLAWN AVE NE,1,Fri,LARCENY-FROM VEHICLE,Buckhead Village
7,14,7,14,14,10TH ST NW,1,Fri,LARCENY-NON VEHICLE,Midtown
7,14,5,18,0,CAPITOL AVE SE @CARTER HALL,1,Unk,AUTO THEFT,Summerhill
7,14,7,8,1,CAINS HILL PL NW,1,Sat,LARCENY-NON VEHICLE,South Tuxedo Park
7,14,7,14,15,PARKWAY DR NE,1,Fri,AGG ASSAULT,Old Fourth Ward
7,14,7,14,15,LARCHWOOD RD SW,1,Fri,ROBBERY-PEDESTRIAN,Florida Heights
7,14,7,11,15,LOCKWOOD DR SW,1,Unk,AUTO THEFT,Venetian Hills
7,14,7,14,16,GREENBRIAR PKWY SW @GREENBRIAR MALL,1,Fri,LARCENY-NON VEHICLE,Greenbriar
7,14,7,14,15,DEFOOR HILLS RD NW,1,Fri,LARCENY-FROM VEHICLE,Underwood Hills
7,14,7,13,20,WESTVIEW DR SW,1,Fri,BURGLARY-RESIDENCE,Ashview Heights
7,14,7,14,0,CANTERBURY RD NE,1,Fri,LARCENY-NON VEHICLE,Pine Hills
7,14,4,22,0,MAGNOLIA WAY NW,1,Sat,LARCENY-NON VEHICLE,Vine City
7,14,7,14,16,TANNER ST SE,1,Fri,LARCENY-FROM VEHICLE,Sweet Auburn
7,14,7,14,17,NELSON ST SW,1,Fri,LARCENY-FROM VEHICLE,Castleberry Hill
7,14,7,14,9,W PEACHTREE ST NW,1,Fri,AUTO THEFT,Midtown
7,14,7,14,18,DEFOORS FERRY RD NW,1,Fri,LARCENY-FROM VEHICLE,Underwood Hills
7,14,7,14,12,ATLANTA AVE SE,1,Fri,BURGLARY-RESIDENCE,Peoplestown
7,14,3,1,17,FORREST PARK RD SE,1,Wed,AUTO THEFT,Rebel Valley Forest
7,14,7,13,14,ATLANTA INDUSTRIAL DR NW,1,Thu,AUTO THEFT,Atlanta Industrial Park
7,14,7,13,20,BUCKHEAD LOOP NE,1,Thu,LARCENY-NON VEHICLE,North Buckhead
7,14,7,14,17,FAIRBURN RD SW,1,Fri,LARCENY-FROM VEHICLE,Fairburn Mays
7,14,7,14,8,STRATFORD RD NE,1,Fri,LARCENY-FROM VEHICLE,North Buckhead
7,14,7,14,16,HOWELL MILL RD NW,1,Fri,LARCENY-NON VEHICLE,Home Park
7,14,7,14,19,PEACHTREE RD NE @PHIPPS PLAZA,1,Fri,LARCENY-NON VEHICLE,North Buckhead
7,14,7,14,17,E LAKE BLVD SE,1,Fri,LARCENY-NON VEHICLE,The Villages at East Lake
7,14,7,14,16,AUBURN AVE NE,1,Fri,AGG ASSAULT,Sweet Auburn
7,14,7,14,19,JONESBORO RD,1,Fri,AGG ASSAULT,South River Gardens
7,14,7,14,17,WOODWARD AVE SE,1,Fri,LARCENY-FROM VEHICLE,Grant Park
7,14,7,14,18,LINCOLN DR NW,1,Fri,BURGLARY-RESIDENCE,Center Hill
7,14,7,14,17,NORTHSIDE DR NW,2,Fri,BURGLARY-RESIDENCE,English Avenue
7,14,6,30,12,SELLS AVE SW,1,Unk,LARCENY-FROM VEHICLE,Harris Chiles
7,14,7,14,20,MARIETTA BLVD NW,1,Fri,AUTO THEFT,
7,14,7,14,3,PIEDMONT RD NE,1,Fri,AUTO THEFT,Morningside/Lenox Park
7,14,7,14,18,COURTENAY DR NE,1,Fri,LARCENY-NON VEHICLE,Morningside/Lenox Park
7,14,7,4,20,MARTIN ST SE,1,Wed,RAPE,Summerhill
7,14,7,14,21,LEE ST SW,1,Fri,AUTO THEFT,Oakland City
7,14,7,14,19,MYRTLE ST NE,1,Fri,LARCENY-FROM VEHICLE,Midtown
7,14,7,14,19,SAMPSON ST NE,1,Fri,LARCENY-FROM VEHICLE,Old Fourth Ward
7,14,7,13,13,PEACHTREE RD,1,Fri,LARCENY-NON VEHICLE,
7,14,7,14,22,CAMPBELLTON RD SW,1,Fri,LARCENY-NON VEHICLE,Campbellton Road
7,14,7,14,9,DELRAY DR NW,1,Fri,BURGLARY-RESIDENCE,Lincoln Homes
7,14,7,14,10,PIEDMONT RD NE,1,Fri,LARCENY-FROM VEHICLE,Peachtree Park
7,14,7,14,21,HIGHLAND AVE NE,1,Fri,LARCENY-NON VEHICLE,Old Fourth Ward
7,14,7,14,11,MARTIN L KING JR DR SW,1,Fri,AUTO THEFT,Mozley Park
7,14,7,14,20,LARKIN ST SW,1,Fri,LARCENY-FROM VEHICLE,Castleberry Hill
7,14,7,11,9,S TERMINAL PKWY,1,Unk,LARCENY-NON VEHICLE,
7,14,7,13,15,Peachtree St NE Atlanta,1,Thu,LARCENY-FROM VEHICLE,Midtown
7,14,7,13,20,FULTON ST,1,Thu,AGG ASSAULT,Mechanicsville
7,14,7,14,14,NEW TOWN CIR SE,,Fri,HOMICIDE,Thomasville Heights
7,13,7,13,21,FLETCHER ST SW,,Thu,HOMICIDE,Pittsburgh
7,13,7,13,22,DECATUR ST SE,1,Fri,LARCENY-NON VEHICLE,Sweet Auburn
7,13,7,13,8,N TERMINAL PKWY,1,Thu,LARCENY-NON VEHICLE,
7,13,7,12,1,MCDANIEL ST SW,1,Wed,AGG ASSAULT,Mechanicsville
7,13,7,13,2,CAMPBELLTON RD SW,1,Thu,AUTO THEFT,
7,13,7,13,2,MARTIN L KING JR DR SW,1,Thu,BURGLARY-NONRES,Harland Terrace
7,13,7,12,21,CATIVO DR SW,1,Wed,LARCENY-FROM VEHICLE,Chalet Woods
7,13,7,13,2,PEACHTREE ST NE,1,Thu,ROBBERY-PEDESTRIAN,Downtown
7,13,7,13,3,MARTIN L KING JR DR NW,1,Thu,BURGLARY-NONRES,Adamsville
7,13,7,13,3,MORELAND AVE SE,1,Thu,BURGLARY-NONRES,Custer/McDonough/Guice
7,13,7,13,5,OAKLAND DR SW,1,Thu,ROBBERY-PEDESTRIAN,Oakland City
7,13,7,13,6,CLEVELAND AVE SW,1,Thu,LARCENY-NON VEHICLE,Browns Mill Park
7,13,7,13,1,MARIETTA BLVD NW,1,Thu,LARCENY-FROM VEHICLE,Knight Park/Howell Station
7,13,7,13,7,CAPITOL AVE SE,1,Thu,AUTO THEFT,Summerhill
7,13,7,12,20,MONTVALLO TER SE,1,Thu,BURGLARY-RESIDENCE,East Atlanta
7,13,7,12,19,HAPEVILLE RD SW,1,Thu,BURGLARY-NONRES,Glenrose Heights
7,13,7,12,6,PEACHTREE ST NE,1,Wed,LARCENY-FROM VEHICLE,Midtown
7,13,7,13,20,EASON ST NW,1,Thu,LARCENY-NON VEHICLE,Hunter Hills
7,13,7,13,5,JAMES JACKSON PKWY NW,1,Thu,BURGLARY-RESIDENCE,Monroe Heights
7,13,7,12,20,SIDNEY MARCUS BLVD NE,1,Thu,LARCENY-FROM VEHICLE,Lindbergh/Morosgo
7,13,7,12,23,DELBRIDGE ST NW,1,Thu,LARCENY-FROM VEHICLE,Vine City
7,13,7,12,11,CAPITOL AVE SE @CARTER HALL,1,Wed,LARCENY-FROM VEHICLE,Summerhill
7,13,7,12,16,JOSEPH E BOONE BLVD NW,1,Unk,BURGLARY-NONRES,English Avenue
7,13,7,13,4,MARCO DR NW,1,Unk,AUTO THEFT,Lincoln Homes
7,13,4,15,8,PIEDMONT RD NE @HOME DEPOT,1,Sat,LARCENY-NON VEHICLE,Lindbergh/Morosgo
7,13,7,13,10,1ST AVE SW,1,Thu,LARCENY-NON VEHICLE,Hammond Park
7,13,7,13,10,OLD HAPEVILLE RD SW,1,Thu,AUTO THEFT,Glenrose Heights
7,13,7,13,9,SUNSET AVE NW,1,Thu,AGG ASSAULT,Vine City
7,13,7,13,10,REGENCY CT NW,1,Thu,AUTO THEFT,Mt. Paran/Northside
7,13,7,9,14,PIEDMONT RD NE @HOME DEPOT,1,Sun,AUTO THEFT,Lindbergh/Morosgo
7,13,7,13,12,PIEDMONT RD NE @HOME DEPOT,1,Thu,LARCENY-NON VEHICLE,Lindbergh/Morosgo
7,13,7,12,9,DONALD LEE HOLLOWELL PKWY NW,1,Wed,LARCENY-NON VEHICLE,Bankhead
7,13,7,10,21,MANCHESTER ST NE,1,Mon,LARCENY-NON VEHICLE,Morningside/Lenox Park
7,13,7,13,12,NORTHSIDE DR SW,1,Thu,LARCENY-NON VEHICLE,Pittsburgh
7,13,7,13,2,MARTIN L KING JR DR SW,1,Thu,LARCENY-FROM VEHICLE,Harland Terrace
7,13,7,13,13,CAROLINE ST NE @TARGET - CAROLINE,1,Thu,LARCENY-NON VEHICLE,Edgewood
7,13,7,10,11,JONESBORO RD SE,1,Unk,LARCENY-NON VEHICLE,Lakewood
7,13,7,12,15,7TH ST NE,1,Wed,LARCENY-NON VEHICLE,Midtown
7,13,7,13,14,CAMP GROUND RD SW,1,Thu,AUTO THEFT,Kings Forest
7,13,7,11,21,GRAND AVE SW,1,Tue,LARCENY-NON VEHICLE,Hammond Park
7,13,7,13,14,OGLETHORPE AVE SW,1,Thu,AGG ASSAULT,West End
7,13,7,13,13,CLEVELAND AVE SE @BROWNSMILL GOLF COU,1,Thu,AUTO THEFT,Browns Mill Park
7,13,7,13,15,THOMASVILLE BLVD SE,1,Thu,AGG ASSAULT,Thomasville Heights
7,13,7,13,15,KIPLING ST SE,1,Thu,AGG ASSAULT,Thomasville Heights
7,13,7,13,15,HIGHTOWER RD NW,2,Thu,AGG ASSAULT,Bolton Hills
7,13,7,13,6,PIEDMONT AVE NE,1,Thu,LARCENY-FROM VEHICLE,Piedmont Heights
7,13,7,13,16,HEADLAND DR SW,1,Thu,AUTO THEFT,Greenbriar
7,13,7,13,16,PEACHTREE ST NE,1,Thu,AGG ASSAULT,Downtown
7,13,7,7,14,PIEDMONT RD NE,2,Fri,LARCENY-FROM VEHICLE,Garden Hills
7,13,7,13,14,PONCE DE LEON AVE NE @KROGER - PONCE,1,Thu,LARCENY-FROM VEHICLE,Poncey-Highland
7,13,7,13,14,PEACHTREE RD NE @Multiple,1,Thu,LARCENY-FROM VEHICLE,Lenox
7,13,7,13,16,PONCE DE LEON AVE NE,1,Thu,LARCENY-NON VEHICLE,Poncey-Highland
7,13,7,13,15,MARTIN LUTHER KING JR DR NW,1,Thu,LARCENY-NON VEHICLE,Vine City
7,13,7,5,20,HILL ST,1,Unk,LARCENY-FROM VEHICLE,Peoplestown
7,13,7,13,17,CAMPBELLTON RD SW,1,Thu,LARCENY-NON VEHICLE,Southwest
7,13,7,11,21,BROOKDALE DR NW,1,Unk,LARCENY-FROM VEHICLE,Peachtree Battle Alliance
7,13,7,13,17,PENN CT SE,1,Thu,LARCENY-FROM VEHICLE,Thomasville Heights
7,13,7,10,10,CELESTE LN SW,0,Unk,LARCENY-NON VEHICLE,Mays
7,13,7,13,16,JOHN PORTMAN BLVD NE,1,Thu,LARCENY-NON VEHICLE,Downtown
7,13,7,13,16,CASCADE RD SW @CASCADE SPRINGS NATU,2,Thu,LARCENY-FROM VEHICLE,Cascade Heights
7,13,7,13,17,CHATTAHOOCHEE AVE NW,1,Thu,LARCENY-FROM VEHICLE,Underwood Hills
7,13,7,10,20,IRWIN ST NE,1,Unk,AUTO THEFT,Old Fourth Ward
7,13,7,13,8,STONEWALL ST SW,0,Thu,LARCENY-NON VEHICLE,Castleberry Hill
7,13,7,13,17,W PEACHTREE ST NW @PUBLIX - W PEACHTREE,1,Thu,LARCENY-NON VEHICLE,Midtown
7,13,7,13,20,MARTIN LUTHER KING JR DR NW,1,Thu,AUTO THEFT,Florida Heights
7,13,7,13,18,PRINCETON LAKES PARKWAY SW,1,Thu,LARCENY-FROM VEHICLE,Princeton Lakes
7,13,7,13,19,BRADY AVE NW,1,Thu,AUTO THEFT,Home Park
7,13,7,13,21,MARIETTA BLVD NW,1,Thu,AGG ASSAULT,Hills Park
7,13,7,13,22,CANDLER RD SE,1,Thu,LARCENY-NON VEHICLE,East Lake
7,13,7,7,15,PEACHTREE RD NW,2,Fri,LARCENY-NON VEHICLE,Peachtree Heights West
7,13,7,13,22,RICHARDSON ST SW,1,Thu,AGG ASSAULT,Mechanicsville
7,13,7,13,21,CARMIA DR SW,1,Thu,AUTO THEFT,Princeton Lakes
7,13,7,13,22,BARNETT ST NE,1,Thu,LARCENY-NON VEHICLE,Virginia Highland
7,13,7,1,0,CAMELLIA LN. NE,1,Unk,LARCENY-NON VEHICLE,Lindbergh/Morosgo
7,13,7,7,13,DARLINGTON CIR.,1,Unk,BURGLARY-RESIDENCE,Peachtree Park
7,12,7,11,23,ELLSWORTH INDUSTRIAL BLVD NW,2,Tue,LARCENY-FROM VEHICLE,Blandtown
7,12,7,11,13,MCDANIEL ST SW,1,Tue,BURGLARY-RESIDENCE,Pittsburgh
7,12,7,5,18,NORWOOD RD,1,Thu,LARCENY-NON VEHICLE,Norwood Manor
7,12,7,12,1,THOMASVILLE BLVD SE,1,Wed,ROBBERY-PEDESTRIAN,Thomasville Heights
7,12,7,9,16,FULTON ST SW,1,Unk,AUTO THEFT,Mechanicsville
7,12,7,12,1,HOLLYWOOD RD NW,1,Wed,AGG ASSAULT,Scotts Crossing
7,12,7,12,1,MOROSGO DR NE,1,Wed,AUTO THEFT,Lindbergh/Morosgo
7,12,7,12,3,DELMOOR DR NW,1,Wed,LARCENY-FROM VEHICLE,
7,12,7,12,3,PIEDMONT AVE NE @CLUB COLORS,1,Wed,LARCENY-FROM VEHICLE,Piedmont Heights
7,12,7,11,23,MARTIN L KING JR DR SW,1,Wed,AGG ASSAULT,Harland Terrace
7,12,7,12,4,EASTLAND RD SE,1,Wed,BURGLARY-NONRES,East Atlanta
7,12,7,12,4,LANDRUM DR SW,1,Wed,AUTO THEFT,Southwest
7,12,7,12,5,GLENWOOD AVE SE,1,Wed,LARCENY-NON VEHICLE,East Lake
7,12,7,12,0,RIDGECREST RD NE,1,Wed,LARCENY-FROM VEHICLE,Lake Claire
7,12,7,11,21,MCDANIEL ST SW,1,Wed,LARCENY-FROM VEHICLE,Mechanicsville
7,12,7,12,6,HOOD AVE NW,1,Wed,LARCENY-FROM VEHICLE,Center Hill
7,12,7,11,16,ORMOND ST SW,1,Wed,LARCENY-FROM VEHICLE,Mechanicsville
7,12,7,11,20,MARTIN L KING JR DR NW,1,Wed,BURGLARY-RESIDENCE,Florida Heights
7,12,7,11,15,VIRGINIA AVE NE,1,Tue,LARCENY-FROM VEHICLE,Virginia Highland
7,12,7,11,22,DEFOORS FERRY RD NW,1,Wed,AUTO THEFT,Underwood Hills
7,12,7,11,18,BRIARCLIFF RD NE,1,Wed,LARCENY-FROM VEHICLE,Virginia Highland
7,12,7,12,8,UPPER ALABAMA ST SW,1,Wed,LARCENY-NON VEHICLE,Downtown
7,12,7,12,1,FAIR ST SW,1,Wed,LARCENY-FROM VEHICLE,Ashview Heights
7,12,7,11,18,PEACHTREE RD NE,2,Wed,LARCENY-FROM VEHICLE,
7,12,7,12,1,ALINE DR NW,1,Wed,AUTO THEFT,Collier Heights
7,12,7,12,8,PEACHTREE CENTER AVE NE,1,Wed,LARCENY-NON VEHICLE,Downtown
7,12,7,10,13,METROPOLITAN PKWY SW,1,Mon,AUTO THEFT,Adair Park
7,12,7,12,9,DELMOOR DR NW,1,Wed,AUTO THEFT,
7,12,7,11,22,MAGNOLIA WAY NW,1,Tue,LARCENY-FROM VEHICLE,Vine City
7,12,7,12,10,CAMPBELLTON RD SW @VENETIAN HILLS APTS,0,Wed,LARCENY-NON VEHICLE,Venetian Hills
7,12,7,11,18,LEE ST SW,1,Wed,LARCENY-FROM VEHICLE,Oakland City
7,12,7,12,9,PRINCETON LAKES WAY SW,1,Wed,LARCENY-FROM VEHICLE,Princeton Lakes
7,12,7,5,19,FAIRBURN RD SW @BEN HILL PARK,1,Unk,LARCENY-NON VEHICLE,
7,12,7,12,10,SHERRIE LN SW,1,Wed,BURGLARY-RESIDENCE,Sandlewood Estates
7,12,7,11,1,CLEVELAND AVE SW,1,Tue,LARCENY-FROM VEHICLE,Perkerson
7,12,7,11,19,CHESHIRE BRIDGE RD NE,1,Wed,LARCENY-FROM VEHICLE,Morningside/Lenox Park
7,12,7,12,10,NORTHSIDE DR. NW.,2,Wed,LARCENY-FROM VEHICLE,Home Park
7,12,7,12,10,FORREST PARK RD SE,4,Wed,AGG ASSAULT,South River Gardens
7,12,7,11,20,JONESBORO RD SE,1,Wed,LARCENY-NON VEHICLE,South River Gardens
7,12,7,12,11,ATLANTA INDUSTRIAL PKWY NW,1,Wed,LARCENY-FROM VEHICLE,Atlanta Industrial Park
7,12,7,11,23,MAGNOLIA WAY NW,1,Tue,LARCENY-FROM VEHICLE,Vine City
7,12,7,8,21,REDWINE RD SW,1,Sun,RAPE,Princeton Lakes
7,12,7,12,1,CENTER ST NW,2,Wed,AGG ASSAULT,Carey Park
7,12,7,12,11,CAMPBELLTON RD SW,1,Wed,LARCENY-FROM VEHICLE,
7,12,7,6,12,CALHOUN TER SW,1,Unk,LARCENY-NON VEHICLE,Mozley Park
7,12,7,12,12,METROPOLITAN PKWY SW @BISHOP BROS,1,Wed,LARCENY-FROM VEHICLE,Perkerson
7,12,7,12,12,ELLSWORTH INDUSTRIAL BLVD NW,3,Wed,LARCENY-FROM VEHICLE,Blandtown
7,12,7,12,13,NORTHSIDE CIR NW @ROYAL COACH APARTME,1,Wed,LARCENY-FROM VEHICLE,Loring Heights
7,12,7,12,14,CAROLINE ST NE @TARGET - CAROLINE,1,Wed,LARCENY-NON VEHICLE,Edgewood
7,12,7,12,7,SIMPSON ST NW,2,Wed,LARCENY-FROM VEHICLE,Downtown
7,12,7,12,10,PEACHTREE RD NE,1,Wed,LARCENY-NON VEHICLE,Lenox
7,12,7,12,15,CENTER ST NW,1,Wed,AGG ASSAULT,Carey Park
7,12,7,12,14,WESTWOOD AVE SW,1,Wed,AGG ASSAULT,Westview
7,12,7,12,15,VENETIAN DR SW,1,Wed,ROBBERY-PEDESTRIAN,Venetian Hills
7,12,7,12,14,PETERS ST SW,4,Wed,LARCENY-FROM VEHICLE,Castleberry Hill
7,12,7,7,22,ELIZABETH AVE SW,1,Unk,BURGLARY-RESIDENCE,Venetian Hills
7,12,7,12,16,TUCKAWANNA DR SW,2,Wed,AUTO THEFT,Audobon Forest West
7,12,7,5,9,PEACHTREE ST NW,1,Unk,LARCENY-FROM VEHICLE,Midtown
7,12,7,12,16,MARTIN L KING JR DR SW,3,Wed,AGG ASSAULT,Harland Terrace
7,12,6,12,11,JONESBORO RD SE,1,Unk,LARCENY-NON VEHICLE,Lakewood Heights
7,12,7,12,17,JOHNSON RD,2,Wed,BURGLARY-RESIDENCE,Rockdale
7,12,7,12,8,YORK AVE SW,1,Wed,LARCENY-FROM VEHICLE,West End
7,12,7,12,13,PEACHTREE RD NE @TOWER PLACE,1,Wed,LARCENY-FROM VEHICLE,North Buckhead
7,12,7,12,12,MANGUM ST SW,1,Wed,LARCENY-FROM VEHICLE,Castleberry Hill
7,12,7,12,17,METROPOLITAN PKWY SW,1,Wed,LARCENY-FROM VEHICLE,Sylvan Hills
7,12,7,12,17,STOKES AVE SW,1,Wed,ROBBERY-PEDESTRIAN,Westview
7,12,7,12,17,BROAD ST SW,1,Wed,LARCENY-NON VEHICLE,Downtown
7,12,7,12,8,N HIGHLAND AVE NE,1,Wed,LARCENY-FROM VEHICLE,Inman Park
7,12,7,12,17,TARRAGON WAY SW,1,Wed,LARCENY-NON VEHICLE,Wilson Mill Meadows
7,12,7,3,13,CREW ST,1,Unk,AGG ASSAULT,Peoplestown
7,12,7,12,17,PLASTERS AVE NE,1,Wed,AUTO THEFT,
7,12,7,11,19,MARTIN L KING JR DR SW,1,Wed,LARCENY-NON VEHICLE,Harland Terrace
7,12,7,12,17,W PEACHTREE ST NE,2,Wed,LARCENY-FROM VEHICLE,Midtown
7,12,7,12,18,JOHNSON RD NW,1,Wed,BURGLARY-RESIDENCE,Rockdale
7,12,7,12,5,INVERNESS AVE NE,1,Wed,LARCENY-FROM VEHICLE,Morningside/Lenox Park
7,12,7,12,15,PORTER PL NE,2,Wed,LARCENY-FROM VEHICLE,Downtown
7,12,7,10,20,GLENWOOD AVE SE,1,Unk,LARCENY-NON VEHICLE,East Atlanta
7,12,7,11,22,OLD HAPEVILLE RD SE,1,Tue,LARCENY-FROM VEHICLE,Browns Mill Park
7,12,7,1,8,PERKERSON RD SW,1,Unk,BURGLARY-RESIDENCE,Perkerson
7,12,6,10,23,WOODWARD AVE,1,Sun,RAPE,Capitol Gateway
7,12,7,11,19,BELMONTE CIR SW,1,Wed,LARCENY-FROM VEHICLE,Cascade Avenue/Road
7,12,7,10,4,NORTHSIDE DR NW,1,Mon,AUTO THEFT,Home Park
7,12,7,12,20,PEACHTREE RD NE,1,Wed,ROBBERY-PEDESTRIAN,Buckhead Village
7,12,7,12,17,ARLINGTON AVE SW,1,Wed,AUTO THEFT,Oakland City
7,12,7,12,20,TRIUMPH CIR SE,1,Wed,LARCENY-NON VEHICLE,Blair Villa/Poole Creek
7,12,7,12,17,GLEN IRIS DR NE,1,Wed,LARCENY-NON VEHICLE,Old Fourth Ward
7,12,7,11,16,SYLVAN RD SW @CARIBU APTS,1,Wed,LARCENY-FROM VEHICLE,Sylvan Hills
7,12,7,12,7,VIRGINIA AVE NE,1,Wed,LARCENY-FROM VEHICLE,Virginia Highland
7,12,7,12,6,REED ST SE,1,Wed,BURGLARY-RESIDENCE,Summerhill
7,12,7,12,22,LEE ST SW,1,Wed,AUTO THEFT,West End
7,12,7,12,20,HOWELL MILL RD NW,1,Wed,LARCENY-FROM VEHICLE,Marietta Street Artery
7,11,7,10,20,1ST ST,3,Mon,AGG ASSAULT,Ashview Heights
7,11,7,10,18,CAMP CREEK PKWY SW,1,Mon,LARCENY-FROM VEHICLE,Princeton Lakes
7,11,7,10,21,SAVANNAH ST SE,1,Mon,LARCENY-FROM VEHICLE,Cabbagetown
7,11,7,11,1,JOSEPH E BOONE,3,Tue,AGG ASSAULT,Bankhead
7,11,7,6,0,BOULEVARD SE,1,Unk,BURGLARY-RESIDENCE,Grant Park
7,11,7,11,0,CHURCH ST NW,3,Tue,LARCENY-FROM VEHICLE,Center Hill
7,11,7,11,3,MILL ACRES DR SW,1,Tue,AGG ASSAULT,Cascade Heights
7,11,7,10,22,DONALD LEE HOLLOWELL PKWY NW,1,Tue,LARCENY-FROM VEHICLE,Center Hill
7,11,7,10,22,PERKERSON RD SW,1,Tue,BURGLARY-RESIDENCE,Perkerson
7,11,6,26,12,BISMARK RD NE,1,Unk,LARCENY-NON VEHICLE,Morningside/Lenox Park
7,11,7,10,20,ROSSER ST SW,1,Tue,BURGLARY-RESIDENCE,Ashview Heights
7,11,7,10,14,LINDSAY ST NW,1,Mon,LARCENY-FROM VEHICLE,English Avenue
7,11,7,10,20,HUMPHRIES ST SW,1,Tue,LARCENY-FROM VEHICLE,Mechanicsville
7,11,7,10,23,FAIRBURN RD SW,1,Tue,AUTO THEFT,Ben Hill
7,11,7,11,7,MOUNT ZION RD SE,1,Tue,LARCENY-FROM VEHICLE,Glenrose Heights
7,11,7,10,16,W WESLEY RD NW,2,Mon,LARCENY-FROM VEHICLE,Paces
7,11,7,10,18,PLAZA AVE SW,1,Tue,LARCENY-NON VEHICLE,Bush Mountain
7,11,7,11,8,CAMERON M ALEXANDER BLVD NW,1,Tue,AGG ASSAULT,English Avenue
7,11,12,15,6,ROSEMONT DR SE,1,Unk,LARCENY-NON VEHICLE,East Lake
7,11,7,1,10,GARSON DR NE,1,Unk,LARCENY-FROM VEHICLE,Lindbergh/Morosgo
7,11,7,9,19,JOSEPH E LOWERY BLVD SW,1,Unk,LARCENY-NON VEHICLE,West End
7,11,7,11,8,RIDGEWOOD TER NW,1,Tue,LARCENY-FROM VEHICLE,Ridgewood Heights
7,11,7,10,18,BAKER ST NW,1,Mon,LARCENY-NON VEHICLE,Downtown
7,11,7,11,9,PEACHTREE ST NE,1,Tue,LARCENY-NON VEHICLE,Downtown
7,11,7,11,3,RECTOR DR SW,1,Tue,LARCENY-NON VEHICLE,Cascade Avenue/Road
7,11,6,28,15,DECATUR ST SE,1,Wed,LARCENY-NON VEHICLE,Sweet Auburn
7,11,7,4,0,GLEN IRIS DR NE,1,Unk,LARCENY-NON VEHICLE,Old Fourth Ward
7,11,7,11,10,PEACHTREE HILLS AVE NE,1,Tue,AGG ASSAULT,Peachtree Hills
7,11,7,11,10,PIEDMONT RD NE,1,Tue,LARCENY-NON VEHICLE,Lindbergh/Morosgo
